target,model_name,trial_id,tuned_param,lookback,num_layers,hidden_dim,dropout,lr,batch_size,weight_decay,mlp_num_layers,mlp_hidden_dim,kan_hidden_dim,grid_size,spline_order,best_epoch,train_loss_at_best_epoch,val_loss_at_best_epoch,validation_mean_nRMSE,validation_mean_nMAE,validation_mean_NSE,validation_mean_KGE,val_nRMSE_h1,val_nRMSE_h2,val_nRMSE_h3
Cryptophyta,LSTM_FC,trial_0001,baseline,30,1,256,0.0,0.002,64,0.0,,,,,,8,0.30908154693648066,0.29824780992099215,0.5677077344679797,0.47038655586220907,-0.4275194124674165,0.31341735729241493,0.4469933524387115,0.5695565964486331,0.6865732545165947
Cryptophyta,LSTM_FC,trial_0002,num_layers,30,2,256,0.0,0.002,64,0.0,,,,,,6,0.3062909133087805,0.2442760325613476,0.49440888019117635,0.40872928054743546,-0.0809274541760963,0.34731647502383706,0.39272276397065925,0.49457141103804714,0.5959324655648227
Cryptophyta,LSTM_FC,trial_0003,num_layers,30,3,256,0.0,0.002,64,0.0,,,,,,4,0.39574423092046823,0.2553453204177675,0.5059629252319799,0.42686725767412886,-0.10460547579316952,0.2599720072367397,0.4501519895780568,0.5157527250029934,0.5519840611148896
Cryptophyta,LSTM_FC,trial_0004,hidden_dim,30,2,128,0.0,0.002,64,0.0,,,,,,9,0.26396354906596114,0.26730750714029583,0.537484247925944,0.4431244657105724,-0.26698517537060473,0.40018290245775284,0.43415616902988735,0.5554683226228547,0.62282825212509
Cryptophyta,LSTM_FC,trial_0005,lr,30,2,256,0.0,0.001,64,0.0,,,,,,14,0.24270759796188776,0.2500143732343401,0.5224737909530687,0.4268294730652616,-0.2188686525626994,0.402759704334646,0.4054581760542397,0.5113529196390983,0.6506102771658681
Cryptophyta,LSTM_FC,trial_0006,lr,30,2,256,0.0,0.003,64,0.0,,,,,,6,0.2912965922207156,0.26329883223488215,0.5289685370395171,0.4154613019049136,-0.24710608432687053,0.348949086909404,0.4105131301577457,0.522621266413738,0.6537712145470673
Cryptophyta,LSTM_FC,trial_0007,dropout,30,2,256,0.1,0.002,64,0.0,,,,,,6,0.31367895058694595,0.23882239915075756,0.4900917218584391,0.4061481692117655,-0.06202507074099517,0.35796985288197725,0.3878547608087863,0.49328833727557925,0.5891320674909517
Cryptophyta,LSTM_FC,trial_0008,dropout,30,2,256,0.2,0.002,64,0.0,,,,,,8,0.3060029841005596,0.27020525009859175,0.5455216102066395,0.45011916807941255,-0.3257683526243556,0.40919754212019005,0.41536579291949854,0.5555731605071992,0.6656258771932209
Cryptophyta,LSTM_FC,trial_0009,batch_size,30,2,256,0.1,0.002,32,0.0,,,,,,7,0.262074031941206,0.23653000380311692,0.4962162615287047,0.3998659589614726,-0.0789073520221274,0.43631457201696094,0.39683763201234185,0.52899630332453,0.5628148492492422
Cryptophyta,LSTM_FC,trial_0010,weight_decay,30,2,256,0.1,0.002,64,0.0001,,,,,,4,0.3543402049368228,0.2599473957504545,0.5134383136214474,0.42464743128231347,-0.16584501304121976,0.23453321759745482,0.40616662811796506,0.5164625354895248,0.6176857772568523
