target,model_name,trial_id,tuned_param,lookback,num_layers,hidden_dim,dropout,lr,batch_size,weight_decay,mlp_num_layers,mlp_hidden_dim,kan_hidden_dim,grid_size,spline_order,best_epoch,train_loss_at_best_epoch,val_loss_at_best_epoch,validation_mean_nRMSE,validation_mean_nMAE,validation_mean_NSE,validation_mean_KGE,val_nRMSE_h1,val_nRMSE_h2,val_nRMSE_h3
Cryptophyta,LSTM_KAN,trial_0001,baseline,30,1,256,0.0,0.002,64,0.0,,,64,5,3,4,0.3730334550864144,0.20686517301059903,0.4593903401497073,0.36085813896183255,0.09257357389190064,0.22127732214457574,0.4258097234184022,0.4560370318299566,0.49632426520076334
Cryptophyta,LSTM_KAN,trial_0002,num_layers,30,2,256,0.0,0.002,64,0.0,,,64,5,3,14,0.29260547536467185,0.25980433112099055,0.5099834109191952,0.4136145821170152,-0.13705223594775337,0.33008169887973965,0.43611384150906485,0.4941200959826862,0.5997162952658347
Cryptophyta,LSTM_KAN,trial_0003,num_layers,30,3,256,0.0,0.002,64,0.0,,,64,5,3,8,0.7228140319507427,0.19385879380362375,0.44819675266891923,0.36461407154159464,0.1399001885654462,0.35856547485094276,0.4312018122450658,0.446875822562298,0.46651262319939385
Cryptophyta,LSTM_KAN,trial_0004,hidden_dim,30,3,128,0.0,0.002,64,0.0,,,64,5,3,9,0.33288431683213654,0.22128096506709144,0.4673116305051624,0.3848844576524213,0.06200370428734577,0.3326914889305072,0.4310456205467858,0.4747003706327115,0.49618890033598995
Cryptophyta,LSTM_KAN,trial_0005,kan_hidden_dim,30,3,256,0.0,0.002,64,0.0,,,32,5,3,9,0.46370320171633395,0.19625850518544516,0.46744279978769915,0.3797088321002093,0.06595773987339042,0.4890160669011634,0.45533385444168806,0.47515939135496926,0.47183515356644035
Cryptophyta,LSTM_KAN,trial_0006,kan_hidden_dim,30,3,256,0.0,0.002,64,0.0,,,128,5,3,14,0.2624842628681948,0.22703768951552256,0.4814378853524028,0.3709796485271644,0.005053590541850801,0.314381041377228,0.45651428254625287,0.47226367108166456,0.5155357024292907
Cryptophyta,LSTM_KAN,trial_0007,grid_size,30,3,256,0.0,0.002,64,0.0,,,64,3,3,8,0.30769374760376955,0.27364410034247805,0.5331111356553366,0.4419444528149401,-0.24181347081719826,0.3239645993768225,0.44881253437872126,0.5299538840970834,0.6205669884902053
Cryptophyta,LSTM_KAN,trial_0008,grid_size,30,3,256,0.0,0.002,64,0.0,,,64,7,3,14,0.2806189802691186,0.21646198346501305,0.4641277880148596,0.3651075879106,0.07034171095649218,0.20796154095236405,0.42161523600462236,0.45651580522666435,0.5142523228132921
Cryptophyta,LSTM_KAN,trial_0009,spline_order,30,3,256,0.0,0.002,64,0.0,,,64,5,2,14,0.471399982289047,0.20937028172470273,0.45318567789615144,0.37092431439864376,0.10813943751457822,0.3266203477890025,0.38892683662233785,0.45968155527611376,0.5109486417900027
Cryptophyta,LSTM_KAN,trial_0010,lr,30,3,256,0.0,0.001,64,0.0,,,64,5,3,8,0.39196210779945745,0.23659652329626538,0.48467617502801813,0.39279816733452727,-0.013460614361759346,0.3622621160542236,0.43563334772704776,0.4860509938884672,0.5323441834685394
Cryptophyta,LSTM_KAN,trial_0011,lr,30,3,256,0.0,0.003,64,0.0,,,64,5,3,14,0.45446253441609313,0.3894274802435012,0.6198853395262472,0.5195898774699197,-0.6416960430080789,-0.257962593403911,0.6124211925999078,0.6257790372960303,0.6214557886828034
Cryptophyta,LSTM_KAN,trial_0012,dropout,30,3,256,0.1,0.002,64,0.0,,,64,5,3,14,0.6453668128660394,0.18166572068418776,0.4289603949079917,0.32933095970746684,0.2089156950272426,0.26605259290604294,0.3954891257738098,0.43014217109127695,0.4612498878588884
Cryptophyta,LSTM_KAN,trial_0013,dropout,30,3,256,0.2,0.002,64,0.0,,,64,5,3,14,0.36564564911139463,0.19373921092067445,0.4401342933559879,0.3423084538023486,0.16802535853614978,0.28161718102448396,0.4080984602068092,0.44352973135961066,0.46877468850154375
Cryptophyta,LSTM_KAN,trial_0014,batch_size,30,3,256,0.1,0.002,32,0.0,,,64,5,3,4,0.6189059899752528,0.20021742014657884,0.4582446478036612,0.3569758197519947,0.09884990331105352,0.1763109286836242,0.42557982945537787,0.46650398242509455,0.4826501315305112
Cryptophyta,LSTM_KAN,trial_0015,weight_decay,30,3,256,0.1,0.002,64,0.0001,,,64,5,3,9,0.36237534612520345,0.19012529580366044,0.43908654317730744,0.3464357924083335,0.1655957973106881,0.41337235630191516,0.38094715232431003,0.4529570595175224,0.4833554176900898
